Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;804;Ukraine;5510;Production;1270;Mushrooms and truffles;2022;2022;t;12198;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2014;2014;ha;96300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2014;2014;kg/ha;824.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2014;2014;t;79440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2015;2015;ha;58800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2015;2015;kg/ha;740.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2015;2015;t;43550;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2016;2016;ha;44500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2016;2016;kg/ha;799.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2016;2016;t;35580;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2017;2017;ha;39500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2017;2017;kg/ha;784.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2017;2017;t;31000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2018;2018;ha;52400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2018;2018;kg/ha;636.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2018;2018;t;33340;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2019;2019;ha;48300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2019;2019;kg/ha;818.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2019;2019;t;39530;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2020;2020;ha;23200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2020;2020;kg/ha;605.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2020;2020;t;14040;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2021;2021;ha;20400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2021;2021;kg/ha;976.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2021;2021;t;19920;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;1442;Mustard seed;2022;2022;ha;18500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;1442;Mustard seed;2022;2022;kg/ha;765.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;1442;Mustard seed;2022;2022;t;14170;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2014;2014;t;66521;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2015;2015;t;63615;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2016;2016;t;59294;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2017;2017;t;66231;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2018;2018;t;71279;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2019;2019;t;69937;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2020;2020;t;68028;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2021;2021;t;68558;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2910;Natural honey;2022;2022;t;63079;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2014;2014;ha;243600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2014;2014;kg/ha;2514.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2014;2014;t;612460;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2015;2015;ha;210500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2015;2015;kg/ha;2320.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2015;2015;t;488510;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2016;2016;ha;208600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2016;2016;kg/ha;2396.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2016;2016;t;499890;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2017;2017;ha;197800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2017;2017;kg/ha;2383.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2017;2017;t;471410;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2018;2018;ha;195800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2018;2018;kg/ha;2137.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2018;2018;t;418460;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2019;2019;ha;181900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2019;2019;kg/ha;2320;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2019;2019;t;422000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2020;2020;ha;199000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2020;2020;kg/ha;2562.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2020;2020;t;510000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2021;2021;ha;178000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2021;2021;kg/ha;2628.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2021;2021;t;467900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;117;Oats;2022;2022;ha;153500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;117;Oats;2022;2022;kg/ha;2465.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;117;Oats;2022;2022;t;378510;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2014;2014;t;4500;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2015;2015;t;4900;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2016;2016;t;7200;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2017;2017;t;8900;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2018;2018;t;6500;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2019;2019;t;3400;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2020;2020;t;2600;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.12;Oil of linseed;2021;2021;t;2200;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2014;2014;t;7969;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2015;2015;t;8100;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2016;2016;t;14061.55;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2017;2017;t;9651;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2018;2018;t;7468;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2019;2019;t;7500;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2020;2020;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.02;Oil of maize;2021;2021;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2014;2014;t;45;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2015;2015;t;28.91;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2016;2016;t;33.72;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2017;2017;t;45.72;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2018;2018;t;44.45;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2019;2019;t;59.44;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2020;2020;t;53.25;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;21691.07;Oil of sesame seed;2021;2021;t;51.33;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2015;2015;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2016;2016;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2017;2017;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2018;2018;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2019;2019;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2020;2020;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;2167;Olive oil;2021;2021;t;0;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2014;2014;ha;58800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2014;2014;kg/ha;18853.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2014;2014;t;1108610;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2015;2015;ha;55900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2015;2015;kg/ha;17111.3;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2015;2015;t;956520;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2016;2016;ha;55100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2016;2016;kg/ha;18459.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2016;2016;t;1017120;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2017;2017;ha;54800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2017;2017;kg/ha;17823.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2017;2017;t;976710;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2018;2018;ha;52500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2018;2018;kg/ha;16836.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2018;2018;t;883920;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2019;2019;ha;53900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2019;2019;kg/ha;18518.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2019;2019;t;998130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2020;2020;ha;55100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2020;2020;kg/ha;18760.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2020;2020;t;1033720;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2021;2021;ha;53800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2021;2021;kg/ha;19040.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2021;2021;t;1024360;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.02;Onions and shallots, dry (excluding dehydrated);2022;2022;ha;44200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2022;2022;kg/ha;18320.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.02;Onions and shallots, dry (excluding dehydrated);2022;2022;t;809760;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2014;2014;ha;3100;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2014;2014;kg/ha;10203.2;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2014;2014;t;31630;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2015;2015;ha;2800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2015;2015;kg/ha;10167.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2015;2015;t;28470;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2016;2016;ha;2500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2016;2016;kg/ha;11816;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2016;2016;t;29540;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2017;2017;ha;2300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2017;2017;kg/ha;12160.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2017;2017;t;27970;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2018;2018;ha;2200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2018;2018;kg/ha;10963.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2018;2018;t;24120;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2019;2019;ha;2000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2019;2019;kg/ha;12765;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2019;2019;t;25530;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2020;2020;ha;2300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2020;2020;kg/ha;13756.5;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2020;2020;t;31640;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2021;2021;ha;2400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2021;2021;kg/ha;12666.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2021;2021;t;30400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01253.01;Onions and shallots, green;2022;2022;ha;2000;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01253.01;Onions and shallots, green;2022;2022;kg/ha;12335;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01253.01;Onions and shallots, green;2022;2022;t;24670;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2014;2014;ha;140;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2014;2014;kg/ha;9285.7;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2014;2014;t;1300;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2015;2015;ha;130;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2015;2015;kg/ha;27692.3;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2015;2015;t;3600;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2016;2016;ha;137;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2016;2016;kg/ha;19268.3;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2016;2016;t;2633.33;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2017;2017;ha;140;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2017;2017;kg/ha;17957.5;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2017;2017;t;2511.11;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2018;2018;ha;136;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2018;2018;kg/ha;21411.2;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2018;2018;t;2901.24;I;Imputed value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2019;2019;ha;137;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2019;2019;kg/ha;19528.2;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2019;2019;t;2681.89;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2020;2020;ha;138;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2020;2020;kg/ha;19614.2;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2020;2020;t;2698.08;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2021;2021;ha;137;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2021;2021;kg/ha;20178.7;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2021;2021;t;2760.4;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01241.90;Other beans, green;2022;2022;ha;137;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01241.90;Other beans, green;2022;2022;kg/ha;19773.1;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01241.90;Other beans, green;2022;2022;t;2713.46;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2014;2014;ha;1300;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2014;2014;kg/ha;2030.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2014;2014;t;2640;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2015;2015;ha;1200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2015;2015;kg/ha;2900;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2015;2015;t;3480;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2016;2016;ha;1500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2016;2016;kg/ha;1006.7;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2016;2016;t;1510;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2017;2017;ha;1400;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2017;2017;kg/ha;942.9;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2017;2017;t;1320;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2018;2018;ha;1700;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2018;2018;kg/ha;1070.6;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2018;2018;t;1820;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2019;2019;ha;1500;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2019;2019;kg/ha;960;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2019;2019;t;1440;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2020;2020;ha;1600;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2020;2020;kg/ha;1418.8;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2020;2020;t;2270;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2021;2021;ha;1800;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2021;2021;kg/ha;2294.4;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2021;2021;t;4130;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2022;2022;ha;2200;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2022;2022;kg/ha;1359.1;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2022;2022;t;2990;A;Official figure;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2014;2014;ha;300;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2014;2014;kg/ha;3333.3;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2014;2014;t;1000;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2015;2015;ha;300;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2015;2015;kg/ha;3333.3;X;Figure from international organizations;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2015;2015;t;1000;X;Figure from international organizations;Unofficial figure
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2016;2016;ha;300;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5412;Yield;01359.90;Other fruits, n.e.c.;2016;2016;kg/ha;4444.4;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5510;Production;01359.90;Other fruits, n.e.c.;2016;2016;t;1333.33;E;Estimated value;
QCL;Crops and livestock products;804;Ukraine;5312;Area harvested;01359.90;Other fruits, n.e.c.;2017;2017;ha;307;I;Imputed value;
